experiment_id,site_id,pond_id,strain_id,date,afdw_g_l,source_target_rows,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,instrument_join,air_temp_c,relative_humidity_pct,global_light_w_m2,wind_km_h,precipitation_cm,weather_join,day_of_year_sin,day_of_year_cos
MAR122015,ASU,P2,LRB-AZ-1201,2015-03-23,0.255,2,10.84,23.25,47.315,,1.9300000000000002,7.93,18.34,24.8,12.1,2268.06,10.34,112.21,1.15,,both,21.51,30.26,277.52,4.14,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,ASU,P3,LRB-AZ-1201,2015-03-23,0.23,1,10.74,23.25,41.63,,2.21,7.81,18.29,24.3,12.5,2394.57,4.81,50.69,1.24,,both,21.51,30.26,277.52,4.14,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,ASU,P4,LRB-AZ-1201,2015-03-23,0.315,2,10.84,23.5,39.515,,2.02,8.29,18.3,24.8,12.0,2179.79,9.98,108.09,1.11,,both,21.51,30.26,277.52,4.14,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,ASU,P5,LRB-AZ-1201,2015-03-23,0.38,1,10.74,24.25,34.87,,0.16,7.82,,,,2276.79,7.09,74.59,1.19,,both,21.51,30.26,277.52,4.14,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,ASU,P6,LRB-AZ-1201,2015-03-23,0.26,1,10.74,23.0,42.1,,1.76,7.83,18.11,24.4,12.1,2337.13,8.37,90.18,1.2,560.75,both,21.51,30.26,277.52,4.14,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,FA,P1,LRB-AZ-1201,2015-03-23,0.22,1,9.65,25.0,,,,9.79,21.66,24.6,19.6,773.45,8.36,95.46,0.4,153.62,both,21.58,87.65,85.24,0.21,2.62,both,0.9871957872910085,0.15951325197263655
MAR122015,FA,P2,LRB-AZ-1201,2015-03-23,0.19,1,9.65,25.0,,,,7.66,21.59,23.1,19.7,754.72,10.65,121.39,0.36,,both,21.58,87.65,85.24,0.21,2.62,both,0.9871957872910085,0.15951325197263655
MAR122015,FA,P3,LRB-AZ-1201,2015-03-23,0.21,1,9.65,25.0,,,,7.71,22.34,23.9,20.4,746.64,0.04,0.51,0.36,,both,21.58,87.65,85.24,0.21,2.62,both,0.9871957872910085,0.15951325197263655
MAR122015,FA,P4,LRB-AZ-1201,2015-03-23,0.17,1,9.65,25.0,,,,7.9,22.25,24.0,20.4,763.51,9.05,104.44,0.4,,both,21.58,87.65,85.24,0.21,2.62,both,0.9871957872910085,0.15951325197263655
MAR122015,FA,P5,LRB-AZ-1201,2015-03-23,0.19,1,9.65,25.0,,,,7.66,21.59,23.1,19.7,754.72,10.65,121.39,0.36,,both,21.58,87.65,85.24,0.21,2.62,both,0.9871957872910085,0.15951325197263655
MAR122015,FA,P6,LRB-AZ-1201,2015-03-23,0.16,1,9.65,25.0,,,,7.8,,,,933.19,6.91,76.06,0.45,,both,21.58,87.65,85.24,0.21,2.62,both,0.9871957872910085,0.15951325197263655
MAR122015,GT,P1,LRB-AZ-1201,2015-03-23,0.19,1,9.76,25.7,,,,6.43,15.14,24.0,12.2,1259.72,9.58,95.72,0.63,281.64,both,14.74,75.27,154.87,12.2,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,GT,P2,LRB-AZ-1201,2015-03-23,0.21,1,9.76,25.4,,,,7.92,14.73,18.4,12.1,1123.23,10.92,108.59,0.6,,both,14.74,75.27,154.87,12.2,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,GT,P3,LRB-AZ-1201,2015-03-23,0.21,1,9.76,25.4,,,,7.74,14.69,24.6,-0.1,1569.63,10.45,104.12,0.79,,both,14.74,75.27,154.87,12.2,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,GT,P4,LRB-AZ-1201,2015-03-23,0.21,1,9.76,24.9,,,,7.56,,,,1347.19,0.0,0.0,0.7,,both,14.74,75.27,154.87,12.2,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,GT,P5,LRB-AZ-1201,2015-03-23,0.17,1,9.76,25.4,,,,7.77,,,,1275.98,21.07,161.29,0.63,,both,14.74,75.27,154.87,12.2,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,GT,P6,LRB-AZ-1201,2015-03-23,0.2,1,9.76,25.7,,,,7.99,,,,1392.72,12.89,114.03,0.73,,both,14.74,75.27,154.87,12.2,0.0,both,0.9871957872910085,0.15951325197263655
MAR122015,ASU,P1,LRB-AZ-1201,2015-03-25,0.22,1,12.74,24.5,39.83,,1.73,7.98,17.65,24.1,11.2,2008.37,10.89,115.7,1.0,,both,21.68,27.77,274.74,3.24,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,ASU,P2,LRB-AZ-1201,2015-03-25,0.22,1,12.74,24.5,43.27,,1.96,7.92,17.98,24.5,11.4,2182.62,9.01,96.03,1.1,,both,21.68,27.77,274.74,3.24,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,ASU,P3,LRB-AZ-1201,2015-03-25,0.21,1,12.74,24.5,44.03,,3.71,8.0,18.18,24.6,11.9,2486.49,8.7,93.16,1.3,,both,21.68,27.77,274.74,3.24,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,ASU,P4,LRB-AZ-1201,2015-03-25,0.23,1,12.74,24.25,41.37,,2.13,8.23,17.83,24.3,11.3,2023.24,9.32,99.03,1.01,,both,21.68,27.77,274.74,3.24,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,ASU,P5,LRB-AZ-1201,2015-03-25,0.26,1,12.74,24.25,37.63,,0.96,7.87,,,,2425.47,5.06,52.28,1.25,,both,21.68,27.77,274.74,3.24,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,ASU,P6,LRB-AZ-1201,2015-03-25,0.29,1,12.74,24.5,43.7,,1.88,7.85,18.08,24.6,11.5,2399.03,7.5,79.76,1.22,553.74,both,21.68,27.77,274.74,3.24,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,CP,P1,Polyculture,2015-03-25,0.08,2,21.1,24.9,,,,,,,,,,,,,left_only,,,,,,left_only,0.992098522791769,0.12546123335273648
MAR122015,CP,P2,Polyculture,2015-03-25,0.06999999999999999,2,21.1,24.95,,,,,,,,,,,,,left_only,,,,,,left_only,0.992098522791769,0.12546123335273648
MAR122015,CP,P3,Polyculture,2015-03-25,0.07,2,21.1,24.9,,,,,,,,,,,,,left_only,,,,,,left_only,0.992098522791769,0.12546123335273648
MAR122015,CP,P4,LRB-AZ-1201,2015-03-25,0.13,1,21.08,23.5,,,,8.29,16.34,23.0,11.6,2496.86,11.29,117.73,1.33,,both,19.6,52.38,265.29,7.17,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,CP,P5,LRB-AZ-1201,2015-03-25,0.1,1,21.08,23.0,,,,8.11,16.36,22.8,11.7,2144.23,8.47,86.62,1.13,,both,19.6,52.38,265.29,7.17,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,CP,P6,LRB-AZ-1201,2015-03-25,0.08,1,21.08,23.6,,,,8.1,,,,2477.95,8.53,87.54,1.27,,both,19.6,52.38,265.29,7.17,0.0,both,0.992098522791769,0.12546123335273648
MAR122015,GT,P1,LRB-AZ-1201,2015-03-25,0.23,1,11.76,24.6,39.84,,2.33,7.83,17.3,24.2,-0.1,1266.59,8.75,92.49,0.62,188.87,both,17.51,81.96,125.73,6.9,0.03,both,0.992098522791769,0.12546123335273648
MAR122015,GT,P2,LRB-AZ-1201,2015-03-25,0.25,1,11.76,24.6,33.13,,2.24,7.96,17.65,20.4,15.4,1140.53,9.86,104.07,0.6,,both,17.51,81.96,125.73,6.9,0.03,both,0.992098522791769,0.12546123335273648
MAR122015,GT,P3,LRB-AZ-1201,2015-03-25,0.24,1,11.76,24.6,34.07,,2.02,7.74,17.58,23.3,15.3,1543.39,9.64,101.57,0.75,,both,17.51,81.96,125.73,6.9,0.03,both,0.992098522791769,0.12546123335273648
MAR122015,GT,P4,LRB-AZ-1201,2015-03-25,0.24,1,11.76,24.6,32.2,,1.99,7.68,,,,1340.48,0.0,0.0,0.69,,both,17.51,81.96,125.73,6.9,0.03,both,0.992098522791769,0.12546123335273648
MAR122015,GT,P5,LRB-AZ-1201,2015-03-25,0.22,1,11.76,24.6,38.13,,2.37,7.71,,,,1473.08,20.75,158.99,0.74,,both,17.51,81.96,125.73,6.9,0.03,both,0.992098522791769,0.12546123335273648
MAR122015,GT,P6,LRB-AZ-1201,2015-03-25,0.24,1,11.76,24.6,35.11,,1.72,7.11,,,,1333.55,10.74,101.32,0.69,,both,17.51,81.96,125.73,6.9,0.03,both,0.992098522791769,0.12546123335273648
MAR122015,ASU,P1,LRB-AZ-1201,2015-03-27,0.24,1,14.74,23.0,38.07,,1.59,7.96,18.84,25.5,11.8,2098.59,9.4,102.36,1.08,,both,22.82,21.64,290.11,1.8,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,ASU,P2,LRB-AZ-1201,2015-03-27,0.24,1,14.74,24.0,42.53,,2.61,7.95,19.11,26.0,12.0,2280.96,10.42,115.36,1.2,,both,22.82,21.64,290.11,1.8,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,ASU,P3,LRB-AZ-1201,2015-03-27,0.25,1,14.74,24.0,43.97,,4.25,8.0,19.12,25.8,12.3,2535.01,10.65,117.34,1.3,,both,22.82,21.64,290.11,1.8,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,ASU,P4,LRB-AZ-1201,2015-03-27,0.23,1,14.74,24.25,39.4,,2.1,8.16,18.94,25.7,12.0,2111.12,6.03,64.45,1.1,,both,22.82,21.64,290.11,1.8,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,ASU,P5,LRB-AZ-1201,2015-03-27,0.23,1,14.74,24.5,37.3,,4.03,8.04,,,,2535.28,6.73,71.67,1.3,,both,22.82,21.64,290.11,1.8,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,ASU,P6,LRB-AZ-1201,2015-03-27,0.24,1,14.74,24.25,43.07,,2.66,8.0,19.09,25.8,12.1,2464.75,8.21,89.4,1.3,570.42,both,22.82,21.64,290.11,1.8,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,CP,P1,Polyculture,2015-03-27,0.045000000000000005,2,22.990000000000002,24.5,,,,,,,,,,,,,left_only,,,,,,left_only,0.9958270335100595,0.09126072172931188
MAR122015,CP,P2,Polyculture,2015-03-27,0.04,2,22.990000000000002,24.45,,,,,,,,,,,,,left_only,,,,,,left_only,0.9958270335100595,0.09126072172931188
MAR122015,CP,P3,Polyculture,2015-03-27,0.04,2,22.990000000000002,24.4,,,,,,,,,,,,,left_only,,,,,,left_only,0.9958270335100595,0.09126072172931188
MAR122015,CP,P4,LRB-AZ-1201,2015-03-27,0.2,1,22.96,23.5,,,,7.99,16.22,21.9,11.5,2433.14,11.64,121.1,1.26,,both,14.82,73.25,273.21,3.69,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,CP,P5,LRB-AZ-1201,2015-03-27,0.1,1,22.96,24.1,,,,7.99,16.76,21.8,11.7,2278.17,8.7,90.1,1.17,,both,14.82,73.25,273.21,3.69,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,CP,P6,LRB-AZ-1201,2015-03-27,0.09,1,22.96,23.5,,,,7.98,,,,2437.45,10.15,104.93,1.26,,both,14.82,73.25,273.21,3.69,0.0,both,0.9958270335100595,0.09126072172931188
MAR122015,GT,P1,LRB-AZ-1201,2015-03-27,0.28,1,13.74,24.6,34.96,,2.6,7.82,13.0,18.1,8.7,1238.1,9.27,88.08,0.6,322.79,both,9.0,70.54,183.14,13.84,0.08,both,0.9958270335100595,0.09126072172931188
MAR122015,GT,P2,LRB-AZ-1201,2015-03-27,0.29,1,13.74,24.7,29.39,,1.81,7.88,13.0,18.2,8.6,1117.09,10.52,100.01,0.57,,both,9.0,70.54,183.14,13.84,0.08,both,0.9958270335100595,0.09126072172931188
MAR122015,GT,P3,LRB-AZ-1201,2015-03-27,0.27,1,13.74,24.6,30.86,,1.7,3.76,12.98,17.8,8.8,1467.05,10.18,96.98,0.7,,both,9.0,70.54,183.14,13.84,0.08,both,0.9958270335100595,0.09126072172931188
MAR122015,GT,P4,LRB-AZ-1201,2015-03-27,0.28,1,13.74,24.6,28.87,,1.89,7.67,,,,1302.04,0.0,0.0,0.7,,both,9.0,70.54,183.14,13.84,0.08,both,0.9958270335100595,0.09126072172931188
MAR122015,GT,P5,LRB-AZ-1201,2015-03-27,0.25,1,13.74,24.6,33.86,,2.78,7.27,,,,1332.7,17.86,136.39,0.67,,both,9.0,70.54,183.14,13.84,0.08,both,0.9958270335100595,0.09126072172931188
MAR122015,GT,P6,LRB-AZ-1201,2015-03-27,0.25,1,13.74,24.6,28.32,,1.21,7.5,,,,1421.88,12.12,102.32,0.72,,both,9.0,70.54,183.14,13.84,0.08,both,0.9958270335100595,0.09126072172931188
MAR122015,ASU,P1,LRB-AZ-1201,2015-03-30,0.23,1,17.73,21.5,35.07,,1.38,7.98,19.73,26.2,13.2,2200.67,7.65,84.86,1.13,,both,25.14,20.98,247.32,2.52,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,ASU,P2,LRB-AZ-1201,2015-03-30,0.31,1,17.73,24.75,37.33,,1.1,7.92,20.03,26.8,13.4,2391.95,9.99,112.61,1.23,,both,25.14,20.98,247.32,2.52,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,ASU,P3,LRB-AZ-1201,2015-03-30,0.29,1,17.73,21.75,38.2,,2.77,7.97,20.1,26.6,13.8,2641.08,11.49,129.77,1.35,,both,25.14,20.98,247.32,2.52,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,ASU,P4,LRB-AZ-1201,2015-03-30,0.16,1,17.73,22.0,37.3,,3.69,8.13,19.99,26.6,13.5,2038.91,6.93,75.81,1.04,,both,25.14,20.98,247.32,2.52,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,ASU,P5,LRB-AZ-1201,2015-03-30,0.21,1,17.73,22.0,35.7,,4.01,8.07,,,,2686.95,8.34,92.32,1.4,,both,25.14,20.98,247.32,2.52,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,ASU,P6,LRB-AZ-1201,2015-03-30,0.22,1,17.73,21.75,43.5,,2.35,8.61,20.02,26.6,13.5,2569.84,8.54,95.54,1.33,506.67,both,25.14,20.98,247.32,2.52,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,CP,P1,Polyculture,2015-03-30,0.075,2,25.94,24.1,28.005000000000003,,3.485,,,,,,,,,,left_only,,,,,,left_only,0.9992088560679753,0.03977011384605572
MAR122015,CP,P2,Polyculture,2015-03-30,0.075,2,25.94,24.1,27.830000000000002,,3.675,,,,,,,,,,left_only,,,,,,left_only,0.9992088560679753,0.03977011384605572
MAR122015,CP,P3,Polyculture,2015-03-30,0.07,2,25.94,24.3,28.195,,3.27,,,,,,,,,,left_only,,,,,,left_only,0.9992088560679753,0.03977011384605572
MAR122015,CP,P4,LRB-AZ-1201,2015-03-30,0.27,1,25.92,23.2,32.89,,1.73,7.98,14.9,20.1,11.2,2485.01,8.09,80.72,1.3,,both,14.7,74.38,275.33,3.72,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,CP,P5,LRB-AZ-1201,2015-03-30,0.13,1,25.92,23.2,47.45,,3.54,7.98,19.0,22.8,14.0,1312.68,10.48,114.7,0.67,,both,14.7,74.38,275.33,3.72,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,CP,P6,LRB-AZ-1201,2015-03-30,0.24,1,25.92,23.0,37.78,,2.48,7.99,,,,2296.26,11.43,118.16,1.17,,both,14.7,74.38,275.33,3.72,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,FA,P1,LRB-AZ-1201,2015-03-30,0.33,1,16.65,26.0,,,,8.01,17.71,24.7,12.1,809.75,8.83,92.53,0.4,538.49,both,17.71,67.65,282.24,0.63,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,FA,P2,LRB-AZ-1201,2015-03-30,0.18,1,16.65,26.0,,,,7.57,17.88,25.0,12.1,710.27,13.09,136.91,0.34,,both,17.71,67.65,282.24,0.63,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,FA,P3,LRB-AZ-1201,2015-03-30,0.24,1,16.65,25.0,,,,7.77,18.48,25.9,12.6,742.51,1.74,17.64,0.4,,both,17.71,67.65,282.24,0.63,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,FA,P4,LRB-AZ-1201,2015-03-30,0.17,1,16.65,25.0,,,,7.86,18.5,25.9,12.4,569.93,12.54,132.39,0.26,,both,17.71,67.65,282.24,0.63,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,FA,P5,LRB-AZ-1201,2015-03-30,0.22,1,16.65,25.4,,,,7.57,17.88,25.0,12.1,710.27,13.09,136.91,0.34,,both,17.71,67.65,282.24,0.63,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,FA,P6,LRB-AZ-1201,2015-03-30,0.18,1,16.65,25.4,,,,7.83,,,,872.94,10.22,104.99,0.4,,both,17.71,67.65,282.24,0.63,0.0,both,0.9992088560679753,0.03977011384605572
MAR122015,GT,P1,LRB-AZ-1201,2015-03-30,0.22499999999999998,2,16.85,25.6,30.479999999999997,,1.6149999999999998,7.88,14.25,21.3,9.0,1148.75,9.62,95.31,0.58,318.98,both,14.29,62.96,179.25,9.12,1.22,both,0.9992088560679753,0.03977011384605572
MAR122015,GT,P2,LRB-AZ-1201,2015-03-30,0.235,2,16.85,25.6,26.049999999999997,,1.3900000000000001,7.96,14.63,21.8,9.3,1053.56,11.12,110.91,0.54,,both,14.29,62.96,179.25,9.12,1.22,both,0.9992088560679753,0.03977011384605572
MAR122015,GT,P3,LRB-AZ-1201,2015-03-30,0.22499999999999998,2,16.85,25.6,26.810000000000002,,0.985,7.66,3.92,10.2,-0.1,1462.9,19.64,150.43,0.94,,both,14.29,62.96,179.25,9.12,1.22,both,0.9992088560679753,0.03977011384605572
MAR122015,GT,P4,LRB-AZ-1201,2015-03-30,0.28500000000000003,2,16.85,25.6,32.82,,1.955,7.83,,,,1043.67,12.01,117.5,0.5,,both,14.29,62.96,179.25,9.12,1.22,both,0.9992088560679753,0.03977011384605572
MAR122015,GT,P5,LRB-AZ-1201,2015-03-30,0.25,2,16.85,25.6,33.86,,1.75,7.86,,,,1341.31,20.66,157.94,0.66,,both,14.29,62.96,179.25,9.12,1.22,both,0.9992088560679753,0.03977011384605572
MAR122015,GT,P6,LRB-AZ-1201,2015-03-30,0.28,2,16.85,25.6,28.715,,0.855,7.89,,,,1401.76,12.14,105.97,0.7,,both,14.29,62.96,179.25,9.12,1.22,both,0.9992088560679753,0.03977011384605572
MAR122015,ASU,P1,LRB-AZ-1201,2015-04-01,0.19,1,19.73,24.0,36.77,,2.71,8.01,19.58,25.0,14.6,1948.92,7.16,78.75,1.0,,both,24.39,28.44,288.65,5.6,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,ASU,P2,LRB-AZ-1201,2015-04-01,0.22,1,19.73,23.5,36.2,,0.27,7.89,19.84,25.6,14.7,2372.34,7.02,78.53,1.2,,both,24.39,28.44,288.65,5.6,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,ASU,P3,LRB-AZ-1201,2015-04-01,0.22,1,19.73,24.25,40.93,,1.89,7.9,19.76,25.3,14.9,2661.41,8.59,96.18,1.39,,both,24.39,28.44,288.65,5.6,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,ASU,P4,LRB-AZ-1201,2015-04-01,0.13,1,19.73,23.75,43.93,,4.43,8.04,19.73,25.4,14.7,2351.3,7.28,80.08,1.2,,both,24.39,28.44,288.65,5.6,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,ASU,P5,LRB-AZ-1201,2015-04-01,0.24,1,19.73,24.5,39.1,,3.7,7.99,,,,2674.61,9.49,105.02,1.4,,both,24.39,28.44,288.65,5.6,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,ASU,P6,LRB-AZ-1201,2015-04-01,0.21,1,19.73,24.5,48.17,,2.54,8.53,20.09,26.1,14.7,2591.75,9.05,101.67,1.32,0.0,both,24.39,28.44,288.65,5.6,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,CP,P1,Polyculture,2015-04-01,0.07,2,27.905,24.8,29.075,,3.675,,,,,,,,,,left_only,,,,,,left_only,0.9999855506507186,0.005375731557583884
MAR122015,CP,P2,Polyculture,2015-04-01,0.07,2,27.905,24.7,30.865000000000002,,3.9000000000000004,,,,,,,,,,left_only,,,,,,left_only,0.9999855506507186,0.005375731557583884
MAR122015,CP,P3,Polyculture,2015-04-01,0.07,2,27.905,24.75,31.085,,3.6,,,,,,,,,,left_only,,,,,,left_only,0.9999855506507186,0.005375731557583884
MAR122015,CP,P4,LRB-AZ-1201,2015-04-01,0.29,1,27.89,24.5,30.77,,1.79,7.97,13.1,18.9,9.1,2436.39,10.71,103.89,1.28,,both,14.84,51.17,286.12,7.65,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,CP,P5,LRB-AZ-1201,2015-04-01,0.16,1,27.89,24.4,41.42,,2.85,8.0,13.22,18.9,9.4,1318.47,11.89,115.62,0.65,,both,14.84,51.17,286.12,7.65,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,CP,P6,LRB-AZ-1201,2015-04-01,0.27,1,27.89,24.5,29.0,,1.56,7.99,,,,2426.84,11.89,115.77,1.26,,both,14.84,51.17,286.12,7.65,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,FA,P1,LRB-AZ-1201,2015-04-01,0.33,1,18.65,25.0,,,,8.01,21.4,26.8,17.2,923.62,7.61,86.27,0.5,467.32,both,22.66,70.58,276.58,1.14,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,FA,P2,LRB-AZ-1201,2015-04-01,0.17,1,18.65,25.0,,,,7.74,21.4,26.8,17.2,774.34,9.78,110.5,0.4,,both,22.66,70.58,276.58,1.14,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,FA,P3,LRB-AZ-1201,2015-04-01,0.24,1,18.65,25.0,,,,8.38,21.96,27.6,17.5,768.55,0.06,0.55,0.4,,both,22.66,70.58,276.58,1.14,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,FA,P4,LRB-AZ-1201,2015-04-01,0.19,1,18.65,25.0,,,,8.32,22.26,27.7,17.8,701.25,8.23,94.06,0.32,,both,22.66,70.58,276.58,1.14,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,FA,P5,LRB-AZ-1201,2015-04-01,0.26,1,18.65,25.0,,,,7.74,21.4,26.8,17.2,774.34,9.78,110.5,0.4,,both,22.66,70.58,276.58,1.14,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,FA,P6,LRB-AZ-1201,2015-04-01,0.18,1,18.65,25.0,,,,8.85,,,,860.92,9.76,108.35,0.4,,both,22.66,70.58,276.58,1.14,0.0,both,0.9999855506507186,0.005375731557583884
MAR122015,GT,P1,LRB-AZ-1201,2015-04-01,0.14500000000000002,2,18.79,25.85,25.185,,0.88,7.69,19.72,25.5,14.6,867.66,9.2,102.49,0.44,463.42,both,19.1,61.47,262.26,7.53,1.55,both,0.9999855506507186,0.005375731557583884
MAR122015,GT,P2,LRB-AZ-1201,2015-04-01,0.15000000000000002,2,18.79,25.85,23.955,,0.94,7.84,20.36,26.1,15.2,744.16,11.06,124.89,0.36,,both,19.1,61.47,262.26,7.53,1.55,both,0.9999855506507186,0.005375731557583884
MAR122015,GT,P3,LRB-AZ-1201,2015-04-01,0.13,2,18.79,25.85,23.64,,0.9099999999999999,7.42,17.1,32.0,4.0,1041.31,11.45,119.23,0.52,,both,19.1,61.47,262.26,7.53,1.55,both,0.9999855506507186,0.005375731557583884
MAR122015,GT,P4,LRB-AZ-1201,2015-04-01,0.24,2,18.79,25.85,34.519999999999996,,1.41,7.77,,,,965.42,11.08,122.2,0.5,,both,19.1,61.47,262.26,7.53,1.55,both,0.9999855506507186,0.005375731557583884
MAR122015,GT,P5,LRB-AZ-1201,2015-04-01,0.22,2,18.79,25.7,31.595,,1.04,7.8,,,,1092.51,39.56,357.9,0.53,,both,19.1,61.47,262.26,7.53,1.55,both,0.9999855506507186,0.005375731557583884
MAR122015,GT,P6,LRB-AZ-1201,2015-04-01,0.245,2,18.79,25.85,28.265,,0.6,8.14,,,,1087.38,8.59,90.15,0.55,,both,19.1,61.47,262.26,7.53,1.55,both,0.9999855506507186,0.005375731557583884
MAR122015,ASU,P1,LRB-AZ-1201,2015-04-03,0.18,1,21.73,24.0,41.63,,3.34,7.92,19.29,24.9,13.9,1888.98,7.43,82.72,0.95,,both,21.57,20.25,293.74,1.88,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,ASU,P2,LRB-AZ-1201,2015-04-03,0.19,1,21.73,23.0,35.83,,0.86,7.95,18.37,24.9,11.5,2409.03,8.08,87.2,1.23,,both,21.57,20.25,293.74,1.88,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,ASU,P3,LRB-AZ-1201,2015-04-03,0.23,1,21.73,22.5,37.83,,1.77,7.96,18.34,24.6,11.7,2730.83,9.33,101.22,1.43,,both,21.57,20.25,293.74,1.88,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,ASU,P4,LRB-AZ-1201,2015-04-03,0.14,1,21.73,23.5,44.67,,4.41,8.03,18.13,24.5,11.5,2443.08,8.81,94.42,1.27,,both,21.57,20.25,293.74,1.88,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,ASU,P5,LRB-AZ-1201,2015-04-03,0.28,1,21.73,23.0,40.47,,3.28,7.97,,,,2747.5,9.72,104.47,1.43,,both,21.57,20.25,293.74,1.88,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,ASU,P6,LRB-AZ-1201,2015-04-03,0.2,1,21.73,22.5,50.6,,1.83,8.22,18.34,24.8,11.5,2694.42,10.52,114.67,1.4,0.0,both,21.57,20.25,293.74,1.88,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,CP,P1,Polyculture,2015-04-03,0.055,2,29.97,24.6,37.129999999999995,,4.055,,,,,,,,,,left_only,,,,,,left_only,0.9995786855478958,-0.029025013321975237
MAR122015,CP,P2,Polyculture,2015-04-03,0.055,2,29.97,24.65,36.635000000000005,,3.985,,,,,,,,,,left_only,,,,,,left_only,0.9995786855478958,-0.029025013321975237
MAR122015,CP,P3,Polyculture,2015-04-03,0.06,2,29.97,24.75,36.870000000000005,,3.565,,,,,,,,,,left_only,,,,,,left_only,0.9995786855478958,-0.029025013321975237
MAR122015,CP,P4,LRB-AZ-1201,2015-04-03,0.24,2,29.97,24.6,30.15,,2.54,7.98,14.81,22.6,8.4,2009.46,11.02,111.84,1.03,,both,17.55,38.08,289.5,7.56,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,CP,P5,LRB-AZ-1201,2015-04-03,0.18,2,29.97,24.7,25.485,,1.3,8.01,14.64,21.6,8.5,1921.32,12.35,125.06,0.96,,both,17.55,38.08,289.5,7.56,0.0,both,0.9995786855478958,-0.029025013321975237
MAR122015,CP,P6,LRB-AZ-1201,2015-04-03,0.22,2,29.97,24.7,25.34,,1.21,8.03,,,,1958.49,11.15,113.17,1.01,,both,17.55,38.08,289.5,7.56,0.0,both,0.9995786855478958,-0.029025013321975237
